case_id,document_id,hypothesis_id,gold_label,predicted_label,correct,rule_fired,rule_polarity,matched_phrase,matched_span_start,matched_span_end,evidence_hit,joint_success,failure_family,notes
train::394::nda-20,394,nda-20,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::394::nda-3,394,nda-3,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::394::nda-18,394,nda-18,Entailment,Entailment,True,True,positive_fired,non-solicitation,49,65,False,False,"correct label, misaligned/wrong evidence span",
train::394::nda-7,394,nda-7,NotMentioned,Entailment,False,True,positive_fired,consultants,3253,3264,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'consultants')",
train::394::nda-17,394,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::394::nda-8,394,nda-8,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::394::nda-13,394,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::394::nda-5,394,nda-5,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::394::nda-4,394,nda-4,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::396::nda-11,396,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::396::nda-16,396,nda-16,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::396::nda-15,396,nda-15,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::396::nda-10,396,nda-10,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::396::nda-2,396,nda-2,Contradiction,Contradiction,True,True,negative_fired,financial information,1790,1811,True,True,n/a (fully correct),
train::396::nda-1,396,nda-1,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::396::nda-19,396,nda-19,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::396::nda-12,396,nda-12,Entailment,Entailment,True,True,positive_fired,independently develop,2565,2586,True,True,n/a (fully correct),
train::396::nda-20,396,nda-20,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::396::nda-3,396,nda-3,Entailment,Entailment,True,True,positive_fired,orally disclosed,3269,3285,True,False,n/a (fully correct),
train::396::nda-18,396,nda-18,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::396::nda-7,396,nda-7,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::396::nda-17,396,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::396::nda-8,396,nda-8,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::396::nda-13,396,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::396::nda-5,396,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::396::nda-4,396,nda-4,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::397::nda-11,397,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::397::nda-16,397,nda-16,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::397::nda-15,397,nda-15,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::397::nda-10,397,nda-10,NotMentioned,Entailment,False,True,positive_fired,negotiat,13176,13184,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'negotiat')",
train::397::nda-2,397,nda-2,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::397::nda-1,397,nda-1,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::397::nda-19,397,nda-19,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::397::nda-12,397,nda-12,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::397::nda-20,397,nda-20,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::397::nda-3,397,nda-3,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::397::nda-18,397,nda-18,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::397::nda-7,397,nda-7,NotMentioned,Entailment,False,True,positive_fired,representatives,13920,13935,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'representatives')",
train::397::nda-17,397,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::397::nda-8,397,nda-8,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::397::nda-13,397,nda-13,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::397::nda-5,397,nda-5,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::397::nda-4,397,nda-4,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::399::nda-11,399,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::399::nda-16,399,nda-16,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::399::nda-15,399,nda-15,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::399::nda-10,399,nda-10,Entailment,Entailment,True,True,positive_fired,negotiat,5205,5213,True,True,n/a (fully correct),
train::399::nda-2,399,nda-2,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::399::nda-1,399,nda-1,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::399::nda-19,399,nda-19,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::399::nda-12,399,nda-12,Entailment,Entailment,True,True,positive_fired,independently develop,2054,2075,True,True,n/a (fully correct),
train::399::nda-20,399,nda-20,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::399::nda-3,399,nda-3,Entailment,Entailment,True,True,positive_fired,orally or in writing,1384,1404,True,True,n/a (fully correct),
train::399::nda-18,399,nda-18,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::399::nda-7,399,nda-7,Entailment,Entailment,True,True,positive_fired,representatives,734,749,False,False,"correct label, misaligned/wrong evidence span",
train::399::nda-17,399,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::399::nda-8,399,nda-8,Entailment,Entailment,True,True,positive_fired,subpoena,3514,3522,True,True,n/a (fully correct),
train::399::nda-13,399,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::399::nda-5,399,nda-5,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::399::nda-4,399,nda-4,Entailment,Contradiction,False,True,negative_fired,for any purpose,2161,2176,True,False,positive case matched a negative phrase (or vice versa) -- possible conflicting/ambiguous phrasing,
train::402::nda-11,402,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::402::nda-16,402,nda-16,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::402::nda-15,402,nda-15,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::402::nda-10,402,nda-10,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::402::nda-2,402,nda-2,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::402::nda-1,402,nda-1,Entailment,Entailment,True,True,positive_fired,clearly marked,710,724,True,True,n/a (fully correct),
train::402::nda-19,402,nda-19,Entailment,Entailment,True,True,positive_fired,shall survive,2664,2677,True,True,n/a (fully correct),
train::402::nda-12,402,nda-12,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::402::nda-20,402,nda-20,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::402::nda-3,402,nda-3,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::402::nda-18,402,nda-18,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::402::nda-7,402,nda-7,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::402::nda-17,402,nda-17,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::402::nda-8,402,nda-8,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::402::nda-13,402,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::402::nda-5,402,nda-5,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::402::nda-4,402,nda-4,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::403::nda-11,403,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::403::nda-16,403,nda-16,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::403::nda-15,403,nda-15,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::403::nda-10,403,nda-10,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::403::nda-2,403,nda-2,Contradiction,Contradiction,True,True,negative_fired,financial information,6385,6406,True,True,n/a (fully correct),
train::403::nda-1,403,nda-1,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::403::nda-19,403,nda-19,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::403::nda-12,403,nda-12,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::403::nda-20,403,nda-20,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::403::nda-3,403,nda-3,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::403::nda-18,403,nda-18,Entailment,Entailment,True,True,positive_fired,non-solicitation,36,52,False,False,"correct label, misaligned/wrong evidence span",
train::403::nda-7,403,nda-7,NotMentioned,Entailment,False,True,positive_fired,consultants,3410,3421,,False,"rule fired on distractor/false-positive text (NotMentioned->Entailment, matched phrase 'consultants')",
train::403::nda-17,403,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::403::nda-8,403,nda-8,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::403::nda-13,403,nda-13,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::403::nda-5,403,nda-5,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::403::nda-4,403,nda-4,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::404::nda-11,404,nda-11,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::404::nda-16,404,nda-16,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::404::nda-15,404,nda-15,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::404::nda-10,404,nda-10,Entailment,Entailment,True,True,positive_fired,negotiat,5660,5668,True,True,n/a (fully correct),
train::404::nda-2,404,nda-2,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::404::nda-1,404,nda-1,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::404::nda-19,404,nda-19,Entailment,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Entailment->NotMentioned, no phrase matched)",
train::404::nda-12,404,nda-12,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::404::nda-20,404,nda-20,Contradiction,NotMentioned,False,False,none_fired,,,,False,False,"default NotMentioned overuse (Contradiction->NotMentioned, no phrase matched)",
train::404::nda-3,404,nda-3,Entailment,Entailment,True,True,positive_fired,orally or in writing,2327,2347,True,True,n/a (fully correct),
train::404::nda-18,404,nda-18,Entailment,Entailment,True,True,positive_fired,non-solicitation,8113,8129,False,False,"correct label, misaligned/wrong evidence span",
train::404::nda-7,404,nda-7,Entailment,Entailment,True,True,positive_fired,representatives,2134,2149,False,False,"correct label, misaligned/wrong evidence span",
train::404::nda-17,404,nda-17,NotMentioned,NotMentioned,True,False,none_fired,,,,,True,n/a (fully correct),
train::404::nda-8,404,nda-8,Entailment,Entailment,True,True,positive_fired,legal process,5316,5329,False,False,"correct label, misaligned/wrong evidence span",
